2163,Зинченко Елена Викторовна,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2163,Коваленко Дмитрий Александрович,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2163,Кожарина Наталья Алексеевна,собрание избирателей по месту работы
2163,Коновалова Ирина Владимировна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2163,Лопатина Наталья Николаевна,"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в Краснодарском крае"
2163,Никитина Алена Александровна,собрание избирателей по месту работы
2163,Романович Надежда Борисовна,"МЕСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СОЮЗ ПЕНСИОНЕРОВ КАРАСУНСКОГО ОКРУГА ГОР. КРАСНОДАРА"""
2163,Сухаревский Валерий Валерьевич,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2163,Шишов Сергей Александрович,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2163,Ярмонова Марина Владимировна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2164,Саламатова Елена Викторовна,собрание избирателей по месту работы
2164,Мамий Екатерина Анатольевна,собрание избирателей по месту работы
2164,Гаврилова Эльзара Линимаровна,собрание избирателей по месту работы
2164,Алиева Диана Андреевна,собрание избирателей по месту работы
2164,Алленова Татьяна Николаевна,собрание избирателей по месту работы
2164,Гуртовенко Татьяна Евгеньевна,собрание избирателей по месту работы
2164,Зеленько Юлия Владимировна,"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в Краснодарском крае"
2164,Иванова Екатерина Валерьевна,собрание избирателей по месту работы
2164,Казеева Ольга Владимировна,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2164,Карпенко Антонина Анатольевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2164,Квитко Наталья Сергеевна,собрание избирателей по месту работы
2164,Погосян Светлана Анатольевна,"Краснодарское городское отделение Краснодарского краевого отделения политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2164,Садыкова Саодатхон Рахимовна,собрание избирателей по месту работы
2164,Селина Ирина Александровна,собрание избирателей по месту работы
2164,Сивцев Александр Викторович,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2164,Черняховская Ольга Геннадьевна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
2165,Шалимов Анатолий Николаевич,собрание избирателей по месту работы
2165,Дорофеева Татьяна Анатольевна,собрание избирателей по месту работы
2165,Гоголь Елена Юрьевна,собрание избирателей по месту жительства
2165,Анисимов Сергей Васильевич,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2165,Калашникова Марина Викторовна,собрание избирателей по месту работы
2165,Камерный Станислав Вячеславович,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2165,Кондратьева Виктория Владимировна,собрание избирателей по месту работы
2165,Кузьмина Марина Павловна,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2165,Лысенко Ольга Станиславовна,собрание избирателей по месту работы
2165,Плужник Михаил Викторович,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2165,Токарев Константин Игоревич,собрание избирателей по месту работы
2165,Шевченко Виктор Федорович,собрание избирателей по месту работы
2166,Нос Татьяна Николаевна,собрание избирателей по месту работы
2166,Бабенко Валерий Николаевич,собрание избирателей по месту работы
2166,Исаенко Виктория Николаевна,собрание избирателей по месту работы
2166,Азаров Григорий Юрьевич,собрание избирателей по месту работы
2166,Березина Ирина Александровна,"МЕСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СОЮЗ ПЕНСИОНЕРОВ КАРАСУНСКОГО ОКРУГА ГОР. КРАСНОДАРА"""
2166,Горбатых Лариса Николаевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2166,Горячева Ангелина Константиновна,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2166,Исаенко Екатерина Сергеевна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2166,Куковская Ирина Николаевна,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2166,Лемешко Ольга Георгиевна,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2166,Малюта Иван Александрович,собрание избирателей по месту работы
2166,Нессонова Анастасия Валерьевна,собрание избирателей по месту работы
2166,Погребенко Алексей Николаевич,собрание избирателей по месту работы
2166,Прокуран Татьяна Ильинична,собрание избирателей по месту работы
2166,Суховерхова Елена Валериевна,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2166,Черой Петр Валерьевич,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2167,Скляр Оксана Борисовна,собрание избирателей по месту работы
2167,Шередекина Нина Сергеевна,собрание избирателей по месту работы
2167,Раимова Людмила Алимовна,собрание избирателей по месту работы
2167,Богданов Багратион Анатольевич,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2167,Дашко Светлана Викторовна,собрание избирателей по месту жительства
2167,Жданова Людмила Анатольевна,собрание избирателей по месту работы
2167,Зинченко Елена Витальевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2167,Кисопуло Дарья Владимировна,собрание избирателей по месту работы
2167,Михайлова Татьяна Ивановна,собрание избирателей по месту работы
2167,Павлова Елена Олеговна,"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в Краснодарском крае"
2167,Прибор Сергей Андреевич,собрание избирателей по месту работы
2167,Сидоров Федор Алексеевич,собрание избирателей по месту работы
2167,Чеботарева Елена Александровнна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2167,Чучалова Анна Евгеньевна,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2167,Шевченко Артем Александрович,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2167,Шередекин Владислав Александрович,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2168,Шарифуллина Юлия Сергеевна,собрание избирателей по месту работы
2168,Спирина Ксения Викторовна,собрание избирателей по месту работы
2168,Сенцова Елена Владимировна,собрание избирателей по месту работы
2168,Боярко Наталья Владимировна,собрание избирателей по месту работы
2168,Вилинский Богдан Андреевич,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2168,Знобищева Татьяна Сергеевна,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2168,Зубарь Екатерина Сергеевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2168,Исаева Ирина Владимировна,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2168,Кляпцова Лариса Алексеевна,собрание избирателей по месту работы
2168,Макарова Алена Ивановна,собрание избирателей по месту жительства
2168,Пронина Елизавета Андреевна,собрание избирателей по месту работы
2168,Узденова Вера Евгеньевна,собрание избирателей по месту работы
2168,Хакимова Асия Хамедулловна,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2168,Ходырев Роман Николаевич,собрание избирателей по месту жительства
2168,Шпортко Яна Евгеньевна,собрание избирателей по месту работы
2168,Шугайло Людмила Павловна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
2169,Князева Надежда Владимировна,собрание избирателей по месту жительства
2169,Кривобородова Оксана Алексеевна,собрание избирателей по месту работы
2169,Петчанина Ольга Ивановна,собрание избирателей по месту жительства
2169,Андреева Ирина Дмитриевна,собрание избирателей по месту жительства
2169,Артемьев Алексей Валерьевич,собрание избирателей по месту работы
2169,Гамбарян Ирина Кимовна,"МЕСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СОЮЗ ПЕНСИОНЕРОВ КАРАСУНСКОГО ОКРУГА ГОР. КРАСНОДАРА"""
2169,Гуляев Игорь Олегович,собрание избирателей по месту работы
2169,Калустова Татьяна Леонидовна,собрание избирателей по месту жительства
2169,Косенко Ольга Васильевна,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2169,Литосов Михаил Васильевич,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2169,Литосова Людмила Павловна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2169,Малюченко Андрей Евгеньевич,собрание избирателей по месту жительства
2169,Малюченко Татьяна Анатольевна,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2169,Меньшикова Вероника Сергеевна,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2169,Руденко Диана Вагифовна,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2169,Фисенко Татьяна Александровна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2170,Алексашина Мария Александровна,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2170,Голуб Ольга Александровна,собрание избирателей по месту работы
2170,Суханова Татьяна Викторовна,собрание избирателей по месту работы
2170,Акопян Юлия Гаврушевна,собрание избирателей по месту работы
2170,Брагина Наталья Анатольевна,собрание избирателей по месту работы
2170,Данилова Наталья Валерьевна,собрание избирателей по месту работы
2170,Дроздова Елена Сергеевна,собрание избирателей по месту работы
2170,Емельяненко Николай Петрович,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2170,Исмаилова Наталья Григорьевна,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2170,Лендьел Татьяна Николаевна,собрание избирателей по месту работы
2170,Савченко Наталья Николаевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2170,Соколовская Инга Анатольевна,собрание избирателей по месту работы
2171,Сысоева Алла Юрьевна,собрание избирателей по месту работы
2171,Лаухина Наталья Васильевна,собрание избирателей по месту работы
2171,Дейнега Галина Николаевна,собрание избирателей по месту работы
2171,Бабаян Роза Арсеновна,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2171,Балыгина Светлана Амаяковна,собрание избирателей по месту работы
2171,Дейнега Павел Николаевич,"МЕСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СОЮЗ ПЕНСИОНЕРОВ КАРАСУНСКОГО ОКРУГА ГОР. КРАСНОДАРА"""
2171,Егорова Ирина Анатольевна,собрание избирателей по месту работы
2171,Исмаилов Эдгар Эльчинович,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2171,Козина Светлана Асланбиевна,собрание избирателей по месту работы
2171,Козлов Максим Вадимович,собрание избирателей по месту учебы
2171,Кузеванов Виталий Игоревич,собрание избирателей по месту жительства
2171,Кузеванова Анна Васильевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2171,Малиновская Ирина Геннадьевна,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2171,Марченко Надежда Вячеславовна,собрание избирателей по месту работы
2171,Сергеева Евгения Павловна,собрание избирателей по месту жительства
2171,Чумак Елена Дмитриевна,собрание избирателей по месту работы
2172,Кубрак Оксана Владимировна,собрание избирателей по месту работы
2172,Букреева Анастасия Вячеславовна,собрание избирателей по месту работы
2172,Коломыц Светлана Викторовна,собрание избирателей по месту работы
2172,Букреев Дмитрий Владимирович,собрание избирателей по месту работы
2172,Лифанова Оксана Николаевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2172,Луговая Людмила Михайловна,"МЕСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СОЮЗ ПЕНСИОНЕРОВ КАРАСУНСКОГО ОКРУГА ГОР. КРАСНОДАРА"""
2172,Марченко Екатерина Владиславовна,собрание избирателей по месту работы
2172,Маслова Лариса Ивановна,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2172,Мироничев Денис Андреевич,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2172,Мирошниченко Мария Анатольевна,собрание избирателей по месту жительства
2172,Панеш Мариэтта Ахмедовна,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2172,Тахирова Ирина Николаевна,собрание избирателей по месту работы
2173,Беленкова Людмила Васильевна,собрание избирателей по месту работы
2173,Тарасова Оксана Анатольевна,собрание избирателей по месту работы
2173,Ермолаева Юлия Геннадиевна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2173,Беленкова Алёна Сергеевна,собрание избирателей по месту работы
2173,Белокобыльская Ирина Геннадьевна,собрание избирателей по месту работы
2173,Бондаренко Наталья Анатольевна,"МЕСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СОЮЗ ПЕНСИОНЕРОВ КАРАСУНСКОГО ОКРУГА ГОР. КРАСНОДАРА"""
2173,Ваталин Максим Викторович,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2173,Котельникова Оксана Николаевна,собрание избирателей по месту работы
2173,Мазуренко Ольга Вячеславовна,собрание избирателей по месту работы
2173,Марченко Ирина Владимировна,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2173,Ощепкова Ирина Сергеевна,собрание избирателей по месту работы
2173,Рамазанова Александра Сергеевна,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2173,Саблук Владимир Владимирович,собрание избирателей по месту работы
2173,Саблук Елена Михайловна,собрание избирателей по месту работы
2173,Стрижко Екатерина Григорьевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2173,Стрижко Ирина Владимировна,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2174,Бондаренко Владимир Николаевич,собрание избирателей по месту работы
2174,Стародубцев Артем Викторович,собрание избирателей по месту работы
2174,Демченко Елена Сергеевна,собрание избирателей по месту работы
2174,Аверкина Светлана Николаевна,собрание избирателей по месту работы
2174,Комышняя Нина Васильевна,собрание избирателей по месту работы
2174,Кордюков Александр Сергеевич,Региональное отделение Политической партии СПРАВЕДЛИВАЯ РОССИЯ в Краснодарском крае
2174,Костина Елена Ростиславовна,"МЕСТНАЯ ОБЩЕСТВЕННАЯ ОРГАНИЗАЦИЯ ""СОЮЗ ПЕНСИОНЕРОВ КАРАСУНСКОГО ОКРУГА ГОР. КРАСНОДАРА"""
2174,Кравченко Виолетта Леонидовна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2174,Леонтьева Алла Анатольевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2174,Пушкарев Роман Олегович,собрание избирателей по месту работы
2174,Резниченко Анна Вячеславовна,собрание избирателей по месту работы
2174,Рябчун Виктория Олеговна,"Региональное отделение в Краснодарском крае Политической партии ""Гражданская платформа"""
2174,Савич Иветта Владимировна,Краснодарское региональное отделение Политической партии ЛДПР - Либерально-демократической партии России
2174,Сериков Виктор Викторович,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2174,Скворцов Антон Геннадьевич,собрание избирателей по месту работы
2174,Соловей Татьяна Андреевна,собрание избирателей по месту работы
2175,Красноярская Наталья Вячеславовна,собрание избирателей по месту работы
2175,Сергейчик Яков Олегович,собрание избирателей по месту работы
2175,Иванова Любовь Яковлевна,собрание избирателей по месту жительства
2175,Булах Анастасия Ивановна,собрание избирателей по месту работы
2175,Горобец Андрей Алексеевич,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2175,Дмитриев Евгений Сергеевич,"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в Краснодарском крае"
2175,Киселева Татьяна Сергеевна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
2175,Ковальчук Алевтина Вячеславовна,собрание избирателей по месту жительства
2175,Новик Юлия Сергеевна,собрание избирателей по месту жительства
2175,Новиков Алексей Петрович,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2175,Рекун Денис Олегович,собрание избирателей по месту работы
2175,Сергейчик Иван Сергеевич,собрание избирателей по месту жительства
2175,Сырцев Сергей Олегович,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2175,Шинкевич Владимир Петрович,собрание избирателей по месту работы
2175,Шинкевич Петр Михайлович,собрание избирателей по месту жительства
2175,Шинкевич Сергей Петрович,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2176,Цуканова Оксана Викторовна,собрание избирателей по месту работы
2176,Николаенко Виталий Александрович,собрание избирателей по месту работы
2176,Чубукина Татьяна Александровна,собрание избирателей по месту жительства
2176,Ващекина Зинаида Филипповна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2176,Волос Сергей Владимирович,собрание избирателей по месту жительства
2176,Дугина Ольга Сергеевна,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2176,Жилякова Алла Николаевна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
2176,Любченко Дарья Ильинична,"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в Краснодарском крае"
2176,Любченко Илья Викторович,собрание избирателей по месту жительства
2176,Пестрякова Марианна Владимировна,собрание избирателей по месту жительства
2176,Платонов Игорь Геннадиевич,собрание избирателей по месту жительства
2176,Подколзина Елена Александровна,собрание избирателей по месту жительства
2176,Рогожинская Анна Ивановна,собрание избирателей по месту работы
2176,Сигора Марина Владимировна,собрание избирателей по месту жительства
2176,Шеркунов Денис Александрович,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2176,Шинкаренко Светлана Алексеевна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2177,Сорокина Алла Львовна,собрание избирателей по месту работы
2177,Никифорова Мария Геннадьевна,собрание избирателей по месту работы
2177,Деревянко Юлия Юрьевна,собрание избирателей по месту жительства
2177,Бережная Анна Павловна,собрание избирателей по месту работы
2177,Власенко Елена Сергеевна,собрание избирателей по месту жительства
2177,Власенко Юлия Александровна,собрание избирателей по месту работы
2177,Воробьева Ольга Павловна,собрание избирателей по месту работы
2177,Давыдова Елена Геннадьевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2177,Климова Елена Ивановна,собрание избирателей по месту жительства
2177,Краковец Марина Николаевна,собрание избирателей по месту работы
2177,Крюкова Мария Ивановна,собрание избирателей по месту жительства
2177,Кутняк Надежда Геннадьевна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
2177,Сорокин Олег Юрьевич,"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в Краснодарском крае"
2177,Толмазов Евгений Валентинович,собрание избирателей по месту работы
2177,Чумак Марина Сергеевна,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2177,Шульга Ольга Валерьевна,"Краснодарское городское отделение Краснодарского краевого отделения политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2178,Ксензюк Ирина Александровна,собрание избирателей по месту жительства
2178,Пчелинцев Николай Викторович,собрание избирателей по месту работы
2178,Скальская Людмила Александровна,собрание избирателей по месту жительства
2178,Артюшов Сергей Владимирович,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2178,Власенко Виорика Анатольевна,собрание избирателей по месту жительства
2178,Герасимов Роман Александрович,"Краснодарское краевое отделение политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2178,Гречанов Сергей Михайлович,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2178,Деревянко Ирина Георгиевна,собрание избирателей по месту жительства
2178,Ильяшевич Валентина Николаевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2178,Карнаухов Дмитрий Константинович,собрание избирателей по месту жительства
2178,Ксензюк Людмила Алексеевна,собрание избирателей по месту жительства
2178,Новикова Светлана Аслановна,собрание избирателей по месту работы
2178,Парвани Артем Анварович,"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в Краснодарском крае"
2178,Пчелинцев Виктор Юрьевич,собрание избирателей по месту жительства
2178,Стежко Дарья Алексеевна,собрание избирателей по месту жительства
2178,Фанян Эдгар Ашотович,собрание избирателей по месту жительства
2179,Леонова Наталия Алексеевна,"Краснодарское местное отделение Краснодарского регионального отделения Всероссийской политической партии ""ЕДИНАЯ РОССИЯ"""
2179,Багрицевич Лариса Николаевна,собрание избирателей по месту работы
2179,Танская Галина Михайловна,собрание избирателей по месту жительства
2179,Барминская Ольга Николаевна,собрание избирателей по месту жительства
2179,Горб Наталья Викторовна,собрание избирателей по месту жительства
2179,Дажук Людмила Николаевна,собрание избирателей по месту жительства
2179,Коваленко Александр Владимирович,"Краснодарское городское отделение Краснодарского краевого отделения политической партии ""КОММУНИСТИЧЕСКАЯ ПАРТИЯ РОССИЙСКОЙ ФЕДЕРАЦИИ"""
2179,Кубарев Денис Сергеевич,"Региональное отделение Политической партии ""Казачья партия Российской Федерации"" в Краснодарском крае"
2179,Мазняк Светлана Алексеевна,собрание избирателей по месту жительства
2179,Пашковская Оксана Владимировна,"Региональное отделение ВСЕРОССИЙСКОЙ ПОЛИТИЧЕСКОЙ ПАРТИИ ""РОДИНА"" в Краснодарском крае"
2179,Проворова Диана Шарифовна,собрание избирателей по месту работы
2179,Сорокина Юлия Николаевна,"Региональное отделение Всероссийской политической партии ""Гражданская Сила"" в Краснодарском крае"
2179,Тушова Татьяна Дмитриевна,собрание избирателей по месту жительства
2179,Хан Виктория Николаевна,"Региональное отделение в Краснодарском крае Всероссийской политической партии ""ПАРТИЯ РОСТА"""
